2022-12-29 08:59:00,Jennifer Frank,checkout
2022-12-29 08:59:00,Tyler Mitchell PhD,fruit
2022-12-29 08:59:00,Michael Mcdonald,spices
2022-12-29 08:59:00,Larry Lucas,checkout
2022-12-29 08:59:00,Julie Graham,checkout
2022-12-29 08:59:00,Jacqueline Livingston,drinks
2022-12-29 08:59:00,Jonathan Macdonald,dairy
2022-12-29 08:59:00,Matthew Poole,spices
2022-12-29 08:59:00,Timothy Benson,drinks
2022-12-29 08:59:00,Eddie Merritt,spices
2022-12-29 08:59:00,Jared Ramirez,dairy
2022-12-29 08:59:00,Adam Shaffer,drinks
2022-12-29 08:59:00,Sarah Johnson,dairy
2022-12-29 08:59:00,Lynn Johns,dairy
2022-12-29 09:00:00,Jill Jones MD,checkout
2022-12-29 09:00:00,Jennifer Frank,checkout
2022-12-29 09:00:00,Tyler Mitchell PhD,fruit
2022-12-29 09:00:00,Michael Mcdonald,checkout
2022-12-29 09:00:00,Julie Graham,checkout
2022-12-29 09:00:00,Jacqueline Livingston,drinks
2022-12-29 09:00:00,Jonathan Macdonald,dairy
2022-12-29 09:00:00,Matthew Poole,dairy
2022-12-29 09:00:00,Timothy Benson,drinks
2022-12-29 09:00:00,Eddie Merritt,fruit
2022-12-29 09:00:00,Jared Ramirez,dairy
2022-12-29 09:00:00,Adam Shaffer,drinks
2022-12-29 09:00:00,Sarah Johnson,dairy
2022-12-29 09:00:00,Lynn Johns,dairy
2022-12-29 09:01:00,Jennifer Frank,checkout
2022-12-29 09:01:00,Tyler Mitchell PhD,fruit
2022-12-29 09:01:00,Julie Graham,checkout
2022-12-29 09:01:00,Jacqueline Livingston,drinks
2022-12-29 09:01:00,Jonathan Macdonald,dairy
2022-12-29 09:01:00,Matthew Poole,dairy
2022-12-29 09:01:00,Timothy Benson,drinks
2022-12-29 09:01:00,Eddie Merritt,fruit
2022-12-29 09:01:00,Jared Ramirez,dairy
2022-12-29 09:01:00,Adam Shaffer,drinks
2022-12-29 09:01:00,Sarah Johnson,dairy
2022-12-29 09:01:00,Lynn Johns,dairy
2022-12-29 09:01:00,Ariana Woods,dairy
2022-12-29 09:01:00,Troy Anderson,fruit
2022-12-29 09:02:00,Tyler Mitchell PhD,dairy
2022-12-29 09:02:00,Jacqueline Livingston,drinks
2022-12-29 09:02:00,Jonathan Macdonald,dairy
2022-12-29 09:02:00,Matthew Poole,spices
2022-12-29 09:02:00,Timothy Benson,spices
2022-12-29 09:02:00,Eddie Merritt,fruit
2022-12-29 09:02:00,Jared Ramirez,spices
2022-12-29 09:02:00,Adam Shaffer,drinks
2022-12-29 09:02:00,Sarah Johnson,fruit
2022-12-29 09:02:00,Lynn Johns,dairy
2022-12-29 09:02:00,Ariana Woods,dairy
2022-12-29 09:02:00,Troy Anderson,spices
2022-12-29 09:03:00,Tyler Mitchell PhD,dairy
2022-12-29 09:03:00,Jacqueline Livingston,drinks
2022-12-29 09:03:00,Jonathan Macdonald,dairy
2022-12-29 09:03:00,Matthew Poole,dairy
2022-12-29 09:03:00,Timothy Benson,fruit
2022-12-29 09:03:00,Eddie Merritt,fruit
2022-12-29 09:03:00,Jared Ramirez,spices
2022-12-29 09:03:00,Adam Shaffer,drinks
2022-12-29 09:03:00,Sarah Johnson,fruit
2022-12-29 09:03:00,Lynn Johns,spices
2022-12-29 09:03:00,Ariana Woods,checkout
2022-12-29 09:03:00,Troy Anderson,dairy
2022-12-29 09:04:00,Tyler Mitchell PhD,dairy
2022-12-29 09:04:00,Jacqueline Livingston,checkout
2022-12-29 09:04:00,Jonathan Macdonald,dairy
2022-12-29 09:04:00,Matthew Poole,dairy
2022-12-29 09:04:00,Timothy Benson,checkout
2022-12-29 09:04:00,Eddie Merritt,fruit
2022-12-29 09:04:00,Jared Ramirez,dairy
2022-12-29 09:04:00,Adam Shaffer,checkout
2022-12-29 09:04:00,Sarah Johnson,checkout
2022-12-29 09:04:00,Lynn Johns,spices
2022-12-29 09:04:00,Troy Anderson,dairy
2022-12-29 09:04:00,Anthony Sullivan,drinks
2022-12-29 09:04:00,Paul Barry,drinks
2022-12-29 09:05:00,Tyler Mitchell PhD,dairy
2022-12-29 09:05:00,Jonathan Macdonald,checkout
2022-12-29 09:05:00,Matthew Poole,checkout
2022-12-29 09:05:00,Eddie Merritt,fruit
2022-12-29 09:05:00,Jared Ramirez,dairy
2022-12-29 09:05:00,Sarah Johnson,checkout
2022-12-29 09:05:00,Lynn Johns,spices
2022-12-29 09:05:00,Troy Anderson,dairy
2022-12-29 09:05:00,Anthony Sullivan,checkout
2022-12-29 09:05:00,Paul Barry,drinks
2022-12-29 09:06:00,Tyler Mitchell PhD,checkout
2022-12-29 09:06:00,Matthew Poole,checkout
2022-12-29 09:06:00,Eddie Merritt,checkout
2022-12-29 09:06:00,Jared Ramirez,dairy
2022-12-29 09:06:00,Lynn Johns,dairy
2022-12-29 09:06:00,Troy Anderson,dairy
2022-12-29 09:06:00,Paul Barry,drinks
2022-12-29 09:06:00,Randall Ibarra,spices
2022-12-29 09:06:00,Kimberly Sanders,dairy
2022-12-29 09:06:00,Robert Adkins,fruit
2022-12-29 09:06:00,Mark Walker,fruit
2022-12-29 09:06:00,Sara Banks,spices
2022-12-29 09:06:00,Jennifer Rodriguez,dairy
2022-12-29 09:07:00,Matthew Poole,checkout
2022-12-29 09:07:00,Jared Ramirez,dairy
2022-12-29 09:07:00,Lynn Johns,dairy
2022-12-29 09:07:00,Troy Anderson,dairy
2022-12-29 09:07:00,Paul Barry,drinks
2022-12-29 09:07:00,Randall Ibarra,dairy
2022-12-29 09:07:00,Kimberly Sanders,dairy
2022-12-29 09:07:00,Robert Adkins,fruit
2022-12-29 09:07:00,Mark Walker,dairy
2022-12-29 09:07:00,Sara Banks,spices
2022-12-29 09:07:00,Jennifer Rodriguez,dairy
2022-12-29 09:07:00,Dwayne Gonzalez,dairy
2022-12-29 09:07:00,John Patterson,dairy
2022-12-29 09:07:00,Brittany Stevenson,drinks
2022-12-29 09:07:00,Krystal Wells,dairy
2022-12-29 09:08:00,Jared Ramirez,fruit
2022-12-29 09:08:00,Lynn Johns,dairy
2022-12-29 09:08:00,Troy Anderson,dairy
2022-12-29 09:08:00,Paul Barry,drinks
2022-12-29 09:08:00,Randall Ibarra,dairy
2022-12-29 09:08:00,Kimberly Sanders,dairy
2022-12-29 09:08:00,Robert Adkins,checkout
2022-12-29 09:08:00,Mark Walker,dairy
2022-12-29 09:08:00,Sara Banks,spices
2022-12-29 09:08:00,Jennifer Rodriguez,dairy
2022-12-29 09:08:00,Dwayne Gonzalez,dairy
2022-12-29 09:08:00,John Patterson,dairy
2022-12-29 09:08:00,Brittany Stevenson,checkout
2022-12-29 09:08:00,Krystal Wells,dairy
2022-12-29 09:09:00,Jared Ramirez,spices
2022-12-29 09:09:00,Lynn Johns,spices
2022-12-29 09:09:00,Troy Anderson,dairy
2022-12-29 09:09:00,Paul Barry,drinks
2022-12-29 09:09:00,Randall Ibarra,fruit
2022-12-29 09:09:00,Kimberly Sanders,dairy
2022-12-29 09:09:00,Mark Walker,dairy
2022-12-29 09:09:00,Sara Banks,drinks
2022-12-29 09:09:00,Jennifer Rodriguez,dairy
2022-12-29 09:09:00,Dwayne Gonzalez,dairy
2022-12-29 09:09:00,John Patterson,dairy
2022-12-29 09:09:00,Krystal Wells,dairy
2022-12-29 09:09:00,Marc Bauer,dairy
2022-12-29 09:09:00,Brianna Daniels,dairy
2022-12-29 09:10:00,Jared Ramirez,drinks
2022-12-29 09:10:00,Lynn Johns,spices
2022-12-29 09:10:00,Troy Anderson,dairy
2022-12-29 09:10:00,Paul Barry,drinks
2022-12-29 09:10:00,Randall Ibarra,spices
2022-12-29 09:10:00,Kimberly Sanders,dairy
2022-12-29 09:10:00,Mark Walker,dairy
2022-12-29 09:10:00,Sara Banks,drinks
2022-12-29 09:10:00,Jennifer Rodriguez,dairy
2022-12-29 09:10:00,Dwayne Gonzalez,dairy
2022-12-29 09:10:00,John Patterson,dairy
2022-12-29 09:10:00,Krystal Wells,dairy
2022-12-29 09:10:00,Marc Bauer,dairy
2022-12-29 09:10:00,Brianna Daniels,spices
2022-12-29 09:10:00,Sandra Baldwin,dairy
2022-12-29 09:10:00,James Armstrong,dairy
2022-12-29 09:11:00,Jared Ramirez,checkout
2022-12-29 09:11:00,Lynn Johns,spices
2022-12-29 09:11:00,Troy Anderson,dairy
2022-12-29 09:11:00,Paul Barry,drinks
2022-12-29 09:11:00,Randall Ibarra,dairy
2022-12-29 09:11:00,Kimberly Sanders,checkout
2022-12-29 09:11:00,Mark Walker,dairy
2022-12-29 09:11:00,Sara Banks,dairy
2022-12-29 09:11:00,Jennifer Rodriguez,dairy
2022-12-29 09:11:00,Dwayne Gonzalez,dairy
2022-12-29 09:11:00,John Patterson,dairy
2022-12-29 09:11:00,Krystal Wells,dairy
2022-12-29 09:11:00,Marc Bauer,dairy
2022-12-29 09:11:00,Brianna Daniels,drinks
2022-12-29 09:11:00,Sandra Baldwin,dairy
2022-12-29 09:11:00,James Armstrong,dairy
2022-12-29 09:12:00,Lynn Johns,spices
2022-12-29 09:12:00,Troy Anderson,dairy
2022-12-29 09:12:00,Paul Barry,checkout
2022-12-29 09:12:00,Randall Ibarra,spices
2022-12-29 09:12:00,Mark Walker,dairy
2022-12-29 09:12:00,Sara Banks,dairy
2022-12-29 09:12:00,Jennifer Rodriguez,dairy
2022-12-29 09:12:00,Dwayne Gonzalez,drinks
2022-12-29 09:12:00,John Patterson,dairy
2022-12-29 09:12:00,Krystal Wells,dairy
2022-12-29 09:12:00,Marc Bauer,dairy
2022-12-29 09:12:00,Brianna Daniels,fruit
2022-12-29 09:12:00,Sandra Baldwin,dairy
2022-12-29 09:12:00,James Armstrong,dairy
2022-12-29 09:13:00,Lynn Johns,fruit
2022-12-29 09:13:00,Troy Anderson,dairy
2022-12-29 09:13:00,Randall Ibarra,spices
2022-12-29 09:13:00,Mark Walker,dairy
2022-12-29 09:13:00,Sara Banks,dairy
2022-12-29 09:13:00,Jennifer Rodriguez,dairy
2022-12-29 09:13:00,Dwayne Gonzalez,checkout
2022-12-29 09:13:00,John Patterson,checkout
2022-12-29 09:13:00,Krystal Wells,dairy
2022-12-29 09:13:00,Marc Bauer,dairy
2022-12-29 09:13:00,Brianna Daniels,spices
2022-12-29 09:13:00,Sandra Baldwin,dairy
2022-12-29 09:13:00,James Armstrong,dairy
2022-12-29 09:13:00,Jon Williams,fruit
2022-12-29 09:13:00,Thomas Marsh,spices
2022-12-29 09:13:00,Victoria Merritt,dairy
2022-12-29 09:14:00,Lynn Johns,fruit
2022-12-29 09:14:00,Troy Anderson,dairy
2022-12-29 09:14:00,Randall Ibarra,dairy
2022-12-29 09:14:00,Mark Walker,dairy
2022-12-29 09:14:00,Sara Banks,dairy
2022-12-29 09:14:00,Jennifer Rodriguez,spices
2022-12-29 09:14:00,John Patterson,checkout
2022-12-29 09:14:00,Krystal Wells,dairy
2022-12-29 09:14:00,Marc Bauer,checkout
2022-12-29 09:14:00,Brianna Daniels,spices
2022-12-29 09:14:00,Sandra Baldwin,dairy
2022-12-29 09:14:00,James Armstrong,fruit
2022-12-29 09:14:00,Jon Williams,fruit
2022-12-29 09:14:00,Thomas Marsh,drinks
2022-12-29 09:14:00,Victoria Merritt,fruit
2022-12-29 09:15:00,Lynn Johns,fruit
2022-12-29 09:15:00,Troy Anderson,dairy
2022-12-29 09:15:00,Randall Ibarra,dairy
2022-12-29 09:15:00,Mark Walker,checkout
2022-12-29 09:15:00,Sara Banks,dairy
2022-12-29 09:15:00,Jennifer Rodriguez,spices
2022-12-29 09:15:00,Krystal Wells,dairy
2022-12-29 09:15:00,Brianna Daniels,drinks
2022-12-29 09:15:00,Sandra Baldwin,dairy
2022-12-29 09:15:00,James Armstrong,dairy
2022-12-29 09:15:00,Jon Williams,fruit
2022-12-29 09:15:00,Thomas Marsh,drinks
2022-12-29 09:15:00,Victoria Merritt,fruit
2022-12-29 09:16:00,Lynn Johns,checkout
2022-12-29 09:16:00,Troy Anderson,dairy
2022-12-29 09:16:00,Randall Ibarra,checkout
2022-12-29 09:16:00,Sara Banks,dairy
2022-12-29 09:16:00,Jennifer Rodriguez,dairy
2022-12-29 09:16:00,Krystal Wells,dairy
2022-12-29 09:16:00,Brianna Daniels,drinks
2022-12-29 09:16:00,Sandra Baldwin,dairy
2022-12-29 09:16:00,James Armstrong,dairy
2022-12-29 09:16:00,Jon Williams,fruit
2022-12-29 09:16:00,Thomas Marsh,drinks
2022-12-29 09:16:00,Victoria Merritt,checkout
2022-12-29 09:17:00,Troy Anderson,dairy
2022-12-29 09:17:00,Sara Banks,dairy
2022-12-29 09:17:00,Jennifer Rodriguez,dairy
2022-12-29 09:17:00,Krystal Wells,dairy
2022-12-29 09:17:00,Brianna Daniels,drinks
2022-12-29 09:17:00,Sandra Baldwin,dairy
2022-12-29 09:17:00,James Armstrong,dairy
2022-12-29 09:17:00,Jon Williams,fruit
2022-12-29 09:17:00,Thomas Marsh,drinks
2022-12-29 09:18:00,Troy Anderson,dairy
2022-12-29 09:18:00,Sara Banks,dairy
2022-12-29 09:18:00,Jennifer Rodriguez,dairy
2022-12-29 09:18:00,Krystal Wells,dairy
2022-12-29 09:18:00,Brianna Daniels,spices
2022-12-29 09:18:00,Sandra Baldwin,dairy
2022-12-29 09:18:00,James Armstrong,dairy
2022-12-29 09:18:00,Jon Williams,fruit
2022-12-29 09:18:00,Thomas Marsh,drinks
2022-12-29 09:18:00,Megan Warren,dairy
2022-12-29 09:18:00,Daniel Davis,dairy
2022-12-29 09:18:00,Melanie Wright,fruit
2022-12-29 09:19:00,Troy Anderson,dairy
2022-12-29 09:19:00,Sara Banks,fruit
2022-12-29 09:19:00,Jennifer Rodriguez,dairy
2022-12-29 09:19:00,Krystal Wells,dairy
2022-12-29 09:19:00,Brianna Daniels,spices
2022-12-29 09:19:00,Sandra Baldwin,checkout
2022-12-29 09:19:00,James Armstrong,dairy
2022-12-29 09:19:00,Jon Williams,fruit
2022-12-29 09:19:00,Thomas Marsh,spices
2022-12-29 09:19:00,Megan Warren,dairy
2022-12-29 09:19:00,Daniel Davis,checkout
2022-12-29 09:19:00,Melanie Wright,fruit
2022-12-29 09:19:00,Carolyn Mcconnell,dairy
2022-12-29 09:19:00,Marcus Moore,drinks
2022-12-29 09:20:00,Troy Anderson,dairy
2022-12-29 09:20:00,Sara Banks,spices
2022-12-29 09:20:00,Jennifer Rodriguez,dairy
2022-12-29 09:20:00,Krystal Wells,dairy
2022-12-29 09:20:00,Brianna Daniels,spices
2022-12-29 09:20:00,James Armstrong,dairy
2022-12-29 09:20:00,Jon Williams,fruit
2022-12-29 09:20:00,Thomas Marsh,spices
2022-12-29 09:20:00,Megan Warren,fruit
2022-12-29 09:20:00,Melanie Wright,fruit
2022-12-29 09:20:00,Carolyn Mcconnell,dairy
2022-12-29 09:20:00,Marcus Moore,drinks
2022-12-29 09:21:00,Troy Anderson,dairy
2022-12-29 09:21:00,Sara Banks,checkout
2022-12-29 09:21:00,Jennifer Rodriguez,dairy
2022-12-29 09:21:00,Krystal Wells,dairy
2022-12-29 09:21:00,Brianna Daniels,dairy
2022-12-29 09:21:00,James Armstrong,checkout
2022-12-29 09:21:00,Jon Williams,fruit
2022-12-29 09:21:00,Thomas Marsh,spices
2022-12-29 09:21:00,Megan Warren,fruit
2022-12-29 09:21:00,Melanie Wright,fruit
2022-12-29 09:21:00,Carolyn Mcconnell,dairy
2022-12-29 09:21:00,Marcus Moore,drinks
2022-12-29 09:22:00,Troy Anderson,dairy
2022-12-29 09:22:00,Jennifer Rodriguez,dairy
2022-12-29 09:22:00,Krystal Wells,dairy
2022-12-29 09:22:00,Brianna Daniels,dairy
2022-12-29 09:22:00,Jon Williams,fruit
2022-12-29 09:22:00,Thomas Marsh,fruit
2022-12-29 09:22:00,Megan Warren,spices
2022-12-29 09:22:00,Melanie Wright,dairy
2022-12-29 09:22:00,Carolyn Mcconnell,dairy
2022-12-29 09:22:00,Marcus Moore,drinks
2022-12-29 09:23:00,Troy Anderson,dairy
2022-12-29 09:23:00,Jennifer Rodriguez,dairy
2022-12-29 09:23:00,Krystal Wells,checkout
2022-12-29 09:23:00,Brianna Daniels,spices
2022-12-29 09:23:00,Jon Williams,fruit
2022-12-29 09:23:00,Thomas Marsh,fruit
2022-12-29 09:23:00,Megan Warren,spices
2022-12-29 09:23:00,Melanie Wright,dairy
2022-12-29 09:23:00,Carolyn Mcconnell,dairy
2022-12-29 09:23:00,Marcus Moore,checkout
2022-12-29 09:23:00,Jeffrey Wade,dairy
2022-12-29 09:23:00,Carrie Edwards,drinks
2022-12-29 09:23:00,Erica Flores,drinks
2022-12-29 09:24:00,Troy Anderson,dairy
2022-12-29 09:24:00,Jennifer Rodriguez,drinks
2022-12-29 09:24:00,Brianna Daniels,spices
2022-12-29 09:24:00,Jon Williams,fruit
2022-12-29 09:24:00,Thomas Marsh,fruit
2022-12-29 09:24:00,Megan Warren,spices
2022-12-29 09:24:00,Melanie Wright,dairy
2022-12-29 09:24:00,Carolyn Mcconnell,drinks
2022-12-29 09:24:00,Jeffrey Wade,dairy
2022-12-29 09:24:00,Carrie Edwards,drinks
2022-12-29 09:24:00,Erica Flores,drinks
2022-12-29 09:25:00,Troy Anderson,dairy
2022-12-29 09:25:00,Jennifer Rodriguez,drinks
2022-12-29 09:25:00,Brianna Daniels,fruit
2022-12-29 09:25:00,Jon Williams,fruit
2022-12-29 09:25:00,Thomas Marsh,dairy
2022-12-29 09:25:00,Megan Warren,fruit
2022-12-29 09:25:00,Melanie Wright,dairy
2022-12-29 09:25:00,Carolyn Mcconnell,drinks
2022-12-29 09:25:00,Jeffrey Wade,checkout
2022-12-29 09:25:00,Carrie Edwards,checkout
2022-12-29 09:25:00,Erica Flores,drinks
2022-12-29 09:26:00,Troy Anderson,checkout
2022-12-29 09:26:00,Jennifer Rodriguez,checkout
2022-12-29 09:26:00,Brianna Daniels,checkout
2022-12-29 09:26:00,Jon Williams,fruit
2022-12-29 09:26:00,Thomas Marsh,dairy
2022-12-29 09:26:00,Megan Warren,fruit
2022-12-29 09:26:00,Melanie Wright,dairy
2022-12-29 09:26:00,Carolyn Mcconnell,drinks
2022-12-29 09:26:00,Carrie Edwards,checkout
2022-12-29 09:26:00,Erica Flores,drinks
2022-12-29 09:27:00,Jennifer Rodriguez,checkout
2022-12-29 09:27:00,Jon Williams,fruit
2022-12-29 09:27:00,Thomas Marsh,dairy
2022-12-29 09:27:00,Megan Warren,fruit
2022-12-29 09:27:00,Melanie Wright,spices
2022-12-29 09:27:00,Carolyn Mcconnell,drinks
2022-12-29 09:27:00,Erica Flores,fruit
2022-12-29 09:27:00,Judith Pham,drinks
2022-12-29 09:27:00,Zachary Johnson,fruit
2022-12-29 09:28:00,Jon Williams,checkout
2022-12-29 09:28:00,Thomas Marsh,dairy
2022-12-29 09:28:00,Megan Warren,dairy
2022-12-29 09:28:00,Melanie Wright,spices
2022-12-29 09:28:00,Carolyn Mcconnell,drinks
2022-12-29 09:28:00,Erica Flores,fruit
2022-12-29 09:28:00,Judith Pham,checkout
2022-12-29 09:28:00,Zachary Johnson,fruit
2022-12-29 09:28:00,Micheal Carpenter,drinks
2022-12-29 09:28:00,Sydney Smith,drinks
2022-12-29 09:28:00,Kimberly Parsons,spices
2022-12-29 09:29:00,Thomas Marsh,checkout
2022-12-29 09:29:00,Megan Warren,dairy
2022-12-29 09:29:00,Melanie Wright,checkout
2022-12-29 09:29:00,Carolyn Mcconnell,checkout
2022-12-29 09:29:00,Erica Flores,fruit
2022-12-29 09:29:00,Zachary Johnson,fruit
2022-12-29 09:29:00,Micheal Carpenter,drinks
2022-12-29 09:29:00,Sydney Smith,drinks
2022-12-29 09:29:00,Kimberly Parsons,dairy
2022-12-29 09:30:00,Megan Warren,dairy
2022-12-29 09:30:00,Carolyn Mcconnell,checkout
2022-12-29 09:30:00,Erica Flores,fruit
2022-12-29 09:30:00,Zachary Johnson,fruit
2022-12-29 09:30:00,Micheal Carpenter,fruit
2022-12-29 09:30:00,Sydney Smith,fruit
2022-12-29 09:30:00,Kimberly Parsons,dairy
2022-12-29 09:30:00,Victoria Kelley,dairy
2022-12-29 09:30:00,Heidi Myers,fruit
2022-12-29 09:31:00,Megan Warren,dairy
2022-12-29 09:31:00,Erica Flores,checkout
2022-12-29 09:31:00,Zachary Johnson,dairy
2022-12-29 09:31:00,Micheal Carpenter,fruit
2022-12-29 09:31:00,Sydney Smith,fruit
2022-12-29 09:31:00,Kimberly Parsons,checkout
2022-12-29 09:31:00,Victoria Kelley,fruit
2022-12-29 09:31:00,Heidi Myers,checkout
2022-12-29 09:31:00,Marisa Hernandez,drinks
2022-12-29 09:31:00,Christina Griffin,dairy
2022-12-29 09:32:00,Megan Warren,checkout
2022-12-29 09:32:00,Zachary Johnson,checkout
2022-12-29 09:32:00,Micheal Carpenter,checkout
2022-12-29 09:32:00,Sydney Smith,drinks
2022-12-29 09:32:00,Victoria Kelley,fruit
2022-12-29 09:32:00,Marisa Hernandez,drinks
2022-12-29 09:32:00,Christina Griffin,dairy
2022-12-29 09:33:00,Zachary Johnson,checkout
2022-12-29 09:33:00,Sydney Smith,drinks
2022-12-29 09:33:00,Victoria Kelley,fruit
2022-12-29 09:33:00,Marisa Hernandez,checkout
2022-12-29 09:33:00,Christina Griffin,dairy
2022-12-29 09:33:00,Teresa Bryant,drinks
2022-12-29 09:33:00,Kevin Wilkerson,fruit
2022-12-29 09:33:00,Meghan Simpson,dairy
2022-12-29 09:34:00,Sydney Smith,drinks
2022-12-29 09:34:00,Victoria Kelley,checkout
2022-12-29 09:34:00,Christina Griffin,dairy
2022-12-29 09:34:00,Teresa Bryant,checkout
2022-12-29 09:34:00,Kevin Wilkerson,checkout
2022-12-29 09:34:00,Meghan Simpson,dairy
2022-12-29 09:35:00,Sydney Smith,checkout
2022-12-29 09:35:00,Christina Griffin,checkout
2022-12-29 09:35:00,Kevin Wilkerson,checkout
2022-12-29 09:35:00,Meghan Simpson,dairy
2022-12-29 09:35:00,Ruth Larson,spices
2022-12-29 09:35:00,Megan Williams,fruit
2022-12-29 09:36:00,Christina Griffin,checkout
2022-12-29 09:36:00,Meghan Simpson,dairy
2022-12-29 09:36:00,Ruth Larson,dairy
2022-12-29 09:36:00,Megan Williams,fruit
2022-12-29 09:36:00,Anthony Montgomery,dairy
2022-12-29 09:36:00,John Knapp,dairy
2022-12-29 09:36:00,Michael Andrews,dairy
2022-12-29 09:37:00,Meghan Simpson,dairy
2022-12-29 09:37:00,Ruth Larson,checkout
2022-12-29 09:37:00,Megan Williams,fruit
2022-12-29 09:37:00,Anthony Montgomery,checkout
2022-12-29 09:37:00,John Knapp,checkout
2022-12-29 09:37:00,Michael Andrews,dairy
2022-12-29 09:37:00,Jeremy Lambert,spices
2022-12-29 09:37:00,Ashley Anderson,drinks
2022-12-29 09:38:00,Meghan Simpson,dairy
2022-12-29 09:38:00,Megan Williams,fruit
2022-12-29 09:38:00,John Knapp,checkout
2022-12-29 09:38:00,Michael Andrews,dairy
2022-12-29 09:38:00,Jeremy Lambert,spices
2022-12-29 09:38:00,Ashley Anderson,drinks
2022-12-29 09:38:00,Aaron Wilson,fruit
2022-12-29 09:38:00,Dr. Alex Hughes,dairy
2022-12-29 09:38:00,Tara Clayton,dairy
2022-12-29 09:39:00,Meghan Simpson,dairy
2022-12-29 09:39:00,Megan Williams,fruit
2022-12-29 09:39:00,Michael Andrews,dairy
2022-12-29 09:39:00,Jeremy Lambert,fruit
2022-12-29 09:39:00,Ashley Anderson,drinks
2022-12-29 09:39:00,Aaron Wilson,checkout
2022-12-29 09:39:00,Dr. Alex Hughes,checkout
2022-12-29 09:39:00,Tara Clayton,dairy
2022-12-29 09:39:00,Matthew Brooks,dairy
2022-12-29 09:39:00,Robert Miller,drinks
2022-12-29 09:40:00,Meghan Simpson,dairy
2022-12-29 09:40:00,Megan Williams,fruit
2022-12-29 09:40:00,Michael Andrews,dairy
2022-12-29 09:40:00,Jeremy Lambert,dairy
2022-12-29 09:40:00,Ashley Anderson,checkout
2022-12-29 09:40:00,Dr. Alex Hughes,checkout
2022-12-29 09:40:00,Tara Clayton,drinks
2022-12-29 09:40:00,Matthew Brooks,dairy
2022-12-29 09:40:00,Robert Miller,drinks
2022-12-29 09:40:00,Tiffany Ingram,drinks
2022-12-29 09:40:00,Kelly Moody,fruit
2022-12-29 09:41:00,Meghan Simpson,spices
2022-12-29 09:41:00,Megan Williams,checkout
2022-12-29 09:41:00,Michael Andrews,dairy
2022-12-29 09:41:00,Jeremy Lambert,dairy
2022-12-29 09:41:00,Dr. Alex Hughes,checkout
2022-12-29 09:41:00,Tara Clayton,drinks
2022-12-29 09:41:00,Matthew Brooks,spices
2022-12-29 09:41:00,Robert Miller,drinks
2022-12-29 09:41:00,Tiffany Ingram,drinks
2022-12-29 09:41:00,Kelly Moody,drinks
2022-12-29 09:42:00,Meghan Simpson,dairy
2022-12-29 09:42:00,Michael Andrews,dairy
2022-12-29 09:42:00,Jeremy Lambert,fruit
2022-12-29 09:42:00,Tara Clayton,drinks
2022-12-29 09:42:00,Matthew Brooks,spices
2022-12-29 09:42:00,Robert Miller,checkout
2022-12-29 09:42:00,Tiffany Ingram,drinks
2022-12-29 09:42:00,Kelly Moody,drinks
2022-12-29 09:42:00,Andrew Silva,dairy
2022-12-29 09:42:00,Jill Mckenzie,drinks
2022-12-29 09:42:00,Anthony Walker,drinks
2022-12-29 09:43:00,Meghan Simpson,spices
2022-12-29 09:43:00,Michael Andrews,dairy
2022-12-29 09:43:00,Jeremy Lambert,checkout
2022-12-29 09:43:00,Tara Clayton,drinks
2022-12-29 09:43:00,Matthew Brooks,drinks
2022-12-29 09:43:00,Tiffany Ingram,drinks
2022-12-29 09:43:00,Kelly Moody,drinks
2022-12-29 09:43:00,Andrew Silva,dairy
2022-12-29 09:43:00,Jill Mckenzie,drinks
2022-12-29 09:43:00,Anthony Walker,drinks
2022-12-29 09:44:00,Meghan Simpson,dairy
2022-12-29 09:44:00,Michael Andrews,dairy
2022-12-29 09:44:00,Tara Clayton,fruit
2022-12-29 09:44:00,Matthew Brooks,drinks
2022-12-29 09:44:00,Tiffany Ingram,drinks
2022-12-29 09:44:00,Kelly Moody,drinks
2022-12-29 09:44:00,Andrew Silva,dairy
2022-12-29 09:44:00,Jill Mckenzie,drinks
2022-12-29 09:44:00,Anthony Walker,fruit
2022-12-29 09:44:00,Emily Rice,drinks
2022-12-29 09:44:00,Justin Fox,dairy
2022-12-29 09:45:00,Meghan Simpson,dairy
2022-12-29 09:45:00,Michael Andrews,dairy
2022-12-29 09:45:00,Tara Clayton,fruit
2022-12-29 09:45:00,Matthew Brooks,fruit
2022-12-29 09:45:00,Tiffany Ingram,drinks
2022-12-29 09:45:00,Kelly Moody,checkout
2022-12-29 09:45:00,Andrew Silva,drinks
2022-12-29 09:45:00,Jill Mckenzie,fruit
2022-12-29 09:45:00,Anthony Walker,checkout
2022-12-29 09:45:00,Emily Rice,fruit
2022-12-29 09:45:00,Justin Fox,fruit
2022-12-29 09:46:00,Meghan Simpson,dairy
2022-12-29 09:46:00,Michael Andrews,dairy
2022-12-29 09:46:00,Tara Clayton,dairy
2022-12-29 09:46:00,Matthew Brooks,fruit
2022-12-29 09:46:00,Tiffany Ingram,checkout
2022-12-29 09:46:00,Andrew Silva,dairy
2022-12-29 09:46:00,Jill Mckenzie,fruit
2022-12-29 09:46:00,Emily Rice,checkout
2022-12-29 09:46:00,Justin Fox,checkout
2022-12-29 09:47:00,Meghan Simpson,dairy
2022-12-29 09:47:00,Michael Andrews,dairy
2022-12-29 09:47:00,Tara Clayton,fruit
